iter	MultiClass	Accuracy	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5	F1:class=6	F1:class=7	F1:class=8	F1:class=9
328	0.5627475179	0.9436631944	0.9386737089	0.9594413906	0.9437340153	0.9535709215	0.9265724577	0.9607101281	0.9382609941	0.9483775811	0.9331016507	0.9351150705
329	0.5614292064	0.9444733796	0.9394516933	0.9601901367	0.9448863636	0.9538679915	0.9271945639	0.9620363636	0.9393895974	0.9498377102	0.9332367849	0.9355509356
330	0.5581140595	0.9465277778	0.9418315018	0.9612357047	0.9466950959	0.9551391255	0.9300388673	0.9630491708	0.9406379631	0.9520719658	0.9369290996	0.9385391924
331	0.5571635978	0.9464409722	0.9411247803	0.9616983373	0.9458576098	0.9549651939	0.9302777778	0.9632	0.9409409409	0.9521982886	0.9369290996	0.9381030132
332	0.5540201842	0.9476273148	0.9431585116	0.963215663	0.947413303	0.9569296375	0.930852541	0.9648153533	0.9409071398	0.9532241405	0.9368115942	0.9398663697
333	0.5524318433	0.9482349537	0.944363104	0.9633802817	0.9492969749	0.9564970145	0.931426985	0.9643532664	0.9416309013	0.9539279386	0.9377990431	0.9405999406
334	0.5509634409	0.9485821759	0.9447942598	0.9639519359	0.9501349624	0.9570778852	0.9312977099	0.9639325189	0.9420683736	0.9536599764	0.9386689865	0.9411589896
335	0.5492180218	0.9493055556	0.9461358314	0.9639519359	0.9501632827	0.9583155499	0.9323892822	0.9649250473	0.9430940806	0.9540229885	0.9395038445	0.9414387634
336	0.5485962128	0.9494212963	0.9453799971	0.9639626279	0.9508941243	0.9585883023	0.93240805	0.9650756694	0.9431103488	0.9541500811	0.9394862865	0.9420332937
337	0.5467816914	0.9502025463	0.9462743376	0.9651800267	0.9521102743	0.9589860439	0.9332037217	0.9659487776	0.9439679817	0.9547931085	0.9404934688	0.9419105631
338	0.5446264722	0.9503472222	0.9461673493	0.9653333333	0.9530716724	0.9583155499	0.9330183435	0.9656976744	0.944539737	0.9542637946	0.94131319	0.9425730821
339	0.5430278865	0.9508101852	0.9464442493	0.9656092499	0.9533560865	0.9582918149	0.9333518467	0.9665891923	0.9443570305	0.956496092	0.9416206796	0.942869862
340	0.5417322647	0.9510706019	0.9470295581	0.9660690473	0.9537366548	0.9584519067	0.9344262295	0.9665697674	0.9444047449	0.9554572271	0.9417574437	0.943653618
341	0.539660743	0.9524594907	0.9482304767	0.9668246445	0.9557043156	0.960558166	0.9356318643	0.9679012346	0.9455169455	0.9570733146	0.9433962264	0.9445597391
342	0.5367633844	0.9530960648	0.9481373265	0.9683056872	0.9558656036	0.9622560889	0.9363535297	0.9686046512	0.9459072696	0.9570733146	0.943670151	0.9456054543
343	0.5345670243	0.9540798611	0.9494152047	0.9692216632	0.9574256016	0.9626461363	0.9371523915	0.9699084169	0.9463442553	0.9584193453	0.9440092834	0.9471032746
344	0.5336328781	0.9540509259	0.9498757855	0.9683150725	0.9567074907	0.963491158	0.9370745937	0.9701991569	0.9465998568	0.9582780481	0.9435986661	0.947227987
345	0.5313263118	0.9549189815	0.95072379	0.9689349112	0.9577584981	0.9640513552	0.9397858434	0.9696088411	0.947277937	0.9593160377	0.9444847079	0.9479922952
346	0.5307083474	0.9553819444	0.9525339565	0.9687915989	0.9578707657	0.9648972603	0.9401447661	0.9699171632	0.947277937	0.9596584217	0.9452015077	0.948242622
347	0.5296534616	0.9551793981	0.9510448634	0.96881927	0.9581554227	0.9644843817	0.9401447661	0.9703229561	0.9465998568	0.9597997349	0.9450485718	0.9480866212
348	0.5289471704	0.9552951389	0.9521167883	0.9689349112	0.958143508	0.9646219686	0.940554086	0.9704984741	0.9467506441	0.9591987038	0.9447425671	0.9480866212
349	0.526321639	0.9558738426	0.9531181539	0.9689349112	0.958143508	0.9650549137	0.9414552551	0.9710713767	0.9470520893	0.9604004122	0.9446376812	0.9495848161
350	0.5257248282	0.9563657407	0.9534374544	0.9693832273	0.9589509692	0.9650549137	0.9414389292	0.9720930233	0.947925608	0.9609892536	0.9455072464	0.9495997628
351	0.5246545767	0.9566840278	0.9537428863	0.9698403312	0.959657876	0.9649172847	0.9421441517	0.9720605355	0.9484978541	0.9610007358	0.9462084964	0.9494739961
352	0.5235821337	0.9568287037	0.9538955355	0.97027067	0.9599658071	0.964799772	0.9433435668	0.9713287731	0.9486188636	0.960859329	0.9468038846	0.949037037
353	0.5228981244	0.95703125	0.9543532157	0.9707187223	0.9599543965	0.964799772	0.9427853754	0.9714701601	0.9491768074	0.96102368	0.9472310815	0.9494739961
354	0.5208417833	0.9578993056	0.9550364964	0.9717664449	0.9606725563	0.9654975763	0.9431802317	0.9726664728	0.9493417287	0.9630828063	0.9477655252	0.9506885829
355	0.5177176687	0.9590277778	0.9560776302	0.9726371838	0.9620974637	0.9664812438	0.9444444444	0.9740014524	0.9503363389	0.9644012945	0.948758891	0.9517323068
356	0.516462621	0.9592592593	0.9560776302	0.9721975747	0.9615384615	0.9673183959	0.9445762948	0.9744408946	0.9507868383	0.9648477717	0.9491722335	0.9523245484
357	0.5150884002	0.9595196759	0.9566992273	0.9722140112	0.9619495511	0.966913862	0.9452360995	0.9750217833	0.9512090428	0.9645223024	0.9500290529	0.9520426288
358	0.5139766289	0.9597800926	0.9575616159	0.9725177305	0.9628046174	0.9672084403	0.9459270644	0.9747460087	0.9503221188	0.964958775	0.9500145307	0.9523527671
359	0.5134772145	0.9596354167	0.9569782704	0.9719101124	0.9620974637	0.9676407698	0.9456476177	0.9750145264	0.9504581901	0.964674713	0.9501815541	0.9523809524
360	0.5123468911	0.9599537037	0.9572824027	0.9727971614	0.9619278483	0.9677603424	0.9464709993	0.9751706113	0.9516452074	0.9641070903	0.9508863702	0.9520851819
361	0.5111579822	0.9601273148	0.9574095683	0.9726452758	0.9619387028	0.9678984163	0.9464560324	0.9751850239	0.9521900945	0.9647162599	0.9513435004	0.9520710059
362	0.5094697628	0.9607060185	0.9575863577	0.973108747	0.9626567845	0.9685804056	0.9477215544	0.9758861127	0.9527761878	0.9656185718	0.9510245604	0.9526627219
363	0.5089112223	0.9607349537	0.9572699431	0.9734042553	0.9627834023	0.9685804056	0.9474566797	0.9760418179	0.9529260266	0.9656185718	0.950733905	0.9531134448
364	0.5082076507	0.9609953704	0.9580174927	0.9734042553	0.9633642195	0.9687366167	0.94810463	0.9757514157	0.9530623927	0.9661963551	0.9508863702	0.9529724933
365	0.5069503068	0.961400463	0.958776402	0.9726695228	0.9630475103	0.9687366167	0.9493139177	0.9758861127	0.9531719891	0.9664902998	0.9515098722	0.954954955
366	0.50470963	0.962037037	0.9586247086	0.9737152983	0.9647897363	0.969844219	0.9489296208	0.976757699	0.9538946163	0.967372134	0.9523671217	0.9546327767
367	0.5026528775	0.9622974537	0.9587283068	0.9734199646	0.9652124323	0.9695583822	0.9488255034	0.9766226223	0.9538814093	0.9686902837	0.9527959332	0.955841087
368	0.5007717389	0.9629918981	0.9591717702	0.9741773646	0.9657729606	0.9698614484	0.9497972312	0.9773387565	0.9559982801	0.9688510138	0.9536673929	0.9558280396
369	0.4997160177	0.9628761574	0.9586005831	0.9743211334	0.9657631954	0.9698614484	0.9497972312	0.9770482278	0.9557370004	0.9687086822	0.9534883721	0.9559822747
370	0.4990524815	0.9631655093	0.9591717702	0.9746087983	0.9663338088	0.97	0.950195859	0.9773453384	0.9561730163	0.9685663925	0.9534883721	0.9563035134
371	0.4975457009	0.9634259259	0.9599066919	0.9748966332	0.966215253	0.970563018	0.9508884847	0.9776292853	0.9557750107	0.9689933872	0.954248366	0.9556737589
372	0.4955513988	0.9639756944	0.9611070648	0.9749040449	0.9665099045	0.9706849707	0.951287794	0.9785071159	0.9562106468	0.9692872888	0.9545388526	0.9572674848
373	0.4931662934	0.9641203704	0.9612470862	0.9747526945	0.9675121117	0.9714367324	0.9516874387	0.9777777778	0.9564594672	0.9688235294	0.9549941928	0.9569971923
374	0.4931494979	0.9641493056	0.9613983977	0.9746012995	0.9672364672	0.9714367324	0.9516874387	0.9777777778	0.9568829681	0.9686718635	0.9552845528	0.9569971923
375	0.4913368376	0.9644965278	0.960804313	0.9751992914	0.9672084403	0.9718531219	0.9522208211	0.9782229965	0.9583392985	0.968414867	0.95658487	0.9565474431
376	0.4894220668	0.9651041667	0.9622833843	0.9750627121	0.9682290925	0.97241675	0.9523542601	0.9788037166	0.9588766299	0.9688601645	0.9570267131	0.9575506582
377	0.4881283841	0.9656539352	0.9630276565	0.9753578279	0.9682109765	0.9728571429	0.9535959624	0.978939724	0.9591632039	0.9692872888	0.9577464789	0.9587826858
378	0.4878923627	0.9658275463	0.9636098981	0.9753505535	0.9683580388	0.9731428571	0.9537426409	0.978939724	0.9590375251	0.9694207586	0.9583393816	0.9587705039
379	0.4856234378	0.9665219907	0.9643428904	0.9759551556	0.9682200371	0.974271012	0.9542905216	0.9795325882	0.9602867384	0.9707653886	0.9587449157	0.9592319055
