iter	MultiClass	Accuracy	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5	F1:class=6	F1:class=7	F1:class=8	F1:class=9
164	0.9363265742	0.7865906592	0.7691590238	0.8059221114	0.7815149802	0.8345679012	0.751838947	0.8073005093	0.7825	0.7902707664	0.7710186514	0.7736738106
165	0.9343434435	0.7877770704	0.7703312082	0.8065035415	0.7820802713	0.8351618212	0.7550387597	0.8082094834	0.784694302	0.7908256881	0.7719499928	0.7744383728
166	0.9336335543	0.7875745124	0.7708106426	0.8054080155	0.7816513761	0.8344534357	0.7555555556	0.807191393	0.7847925628	0.7924816626	0.7709352518	0.7739196361
167	0.9321273692	0.7881532496	0.7711442786	0.8076613552	0.7816156774	0.8358495745	0.7556245151	0.8076977501	0.7850208044	0.793214122	0.7719752554	0.7733414301
168	0.9279411927	0.789310724	0.7740034124	0.8086062942	0.7835778781	0.8370116518	0.7549754459	0.8097602497	0.7847328244	0.7935148363	0.7729955376	0.7758699286
169	0.9255377666	0.791162683	0.7756748371	0.8090500642	0.7868249929	0.8368464276	0.7577639752	0.8101517085	0.7863983345	0.79510329	0.7758918297	0.7796507213
170	0.9243621979	0.7915967359	0.7758968784	0.8081554022	0.7876131222	0.8369163358	0.7581208749	0.8110481586	0.7881814399	0.7961432507	0.7762267952	0.7791932059
171	0.9223248797	0.7928699578	0.7785714286	0.8080450523	0.7860977677	0.8376232202	0.7583979328	0.812013033	0.7901884701	0.7980431127	0.7793143186	0.7822519374
172	0.9215975008	0.7932172001	0.7778295296	0.8088117061	0.7866120604	0.8381970133	0.7588524166	0.8137227105	0.7887871218	0.797921125	0.7797584819	0.7835866261
173	0.9178139613	0.7949534117	0.7802453797	0.811296534	0.7877591313	0.8402739726	0.7631135863	0.817033357	0.7906137184	0.8	0.7797730211	0.7808801214
174	0.9138141552	0.7973841079	0.7831064356	0.8129715845	0.790513834	0.8427983539	0.7647975078	0.8204545455	0.792358804	0.8044573348	0.7811331608	0.7828467153
175	0.9118457167	0.7976734765	0.7844774273	0.8122691505	0.7915723982	0.8421630524	0.7650344201	0.8199375178	0.7931893688	0.8054284843	0.7826961771	0.7815253722
176	0.9097349355	0.7985126454	0.7858801672	0.8116267866	0.7921857305	0.8425811755	0.7660568315	0.8214894827	0.7929223113	0.8066483684	0.782658793	0.7846410684
177	0.9083834523	0.7990624457	0.786200495	0.8132008971	0.7934352009	0.8448228509	0.7656371658	0.8213879408	0.7939587086	0.8068303095	0.7827586207	0.7840874582
178	0.905355035	0.8003935413	0.787118749	0.8150871024	0.7954127141	0.8463863699	0.7674328009	0.8219880376	0.7921970116	0.8094368341	0.7843475759	0.7863974495
179	0.90439421	0.8004803519	0.786996904	0.8137975088	0.7957567185	0.8452135696	0.7682514939	0.8221051132	0.7937430786	0.8089579525	0.7845844118	0.7869948344
180	0.9014169623	0.802100816	0.7917825147	0.8173245965	0.798245614	0.8452871668	0.7686305111	0.8229433533	0.7940769444	0.8101265823	0.7842855087	0.7906553398
181	0.8995101008	0.8030846693	0.7922779923	0.8167572753	0.7997735956	0.8461115691	0.770071568	0.8251210481	0.794800885	0.8102267539	0.7854262673	0.7923497268
182	0.8981679809	0.8042421436	0.7930821495	0.818661128	0.8018681008	0.8466190214	0.7715326568	0.8253380783	0.7962911708	0.812747789	0.7862386642	0.7921782628
183	0.8951332905	0.8054285549	0.7936998147	0.8201691399	0.8022614841	0.8468938977	0.7748568454	0.8267312625	0.7968403548	0.8140703518	0.7874514319	0.7932604736
184	0.893772488	0.8059494184	0.7937683171	0.821707901	0.8029403449	0.8476439071	0.7746387189	0.8278419626	0.7969486824	0.8146230008	0.7873902404	0.7941221027
185	0.8911755273	0.8073094508	0.7943174799	0.8235856574	0.8050261189	0.8491420728	0.7757070246	0.8285999715	0.8002219756	0.8151196464	0.7887242917	0.7945413192
186	0.8869439048	0.8092482204	0.7974663989	0.8259276955	0.8070671378	0.8494505495	0.7778067205	0.8321438767	0.8010529232	0.8172534675	0.7898675878	0.7966050318
187	0.8842924555	0.810781874	0.7987654321	0.8275971957	0.8106274731	0.8509760792	0.777908037	0.8334285714	0.8027700831	0.8202161668	0.7914807886	0.7963608795
188	0.8809704418	0.8130968227	0.8020351526	0.8289891926	0.81275691	0.8520758867	0.7792851552	0.8361711261	0.8059411438	0.8216676811	0.7948201439	0.7996378998
189	0.8769324868	0.8145147289	0.803142329	0.8315571815	0.813376789	0.8536451169	0.7802456232	0.8360983982	0.8095964499	0.8222763238	0.7976945245	0.7998795362
190	0.8727773481	0.8158747613	0.8043209877	0.8313713013	0.8143644847	0.8548276336	0.7825973005	0.8383867277	0.8103615459	0.823547354	0.7986741605	0.802343046
191	0.8696625047	0.8180739626	0.8078817734	0.8346556649	0.8179628843	0.8554547953	0.7850687623	0.8386266094	0.8111790879	0.825	0.801611279	0.8056515858
192	0.8682031367	0.8188552578	0.8087263789	0.8345255126	0.8186587268	0.8563178881	0.785761026	0.8388110889	0.8122477383	0.8260538731	0.8030499209	0.8067429259
193	0.8656670654	0.8200127322	0.8099275474	0.8357357833	0.8199971675	0.8567500687	0.7858453473	0.8412471396	0.8129877369	0.8267680608	0.8063263839	0.8068540508
194	0.8630347905	0.8213727646	0.811509463	0.8375554148	0.8218634948	0.8565145684	0.7886990802	0.8430390614	0.8143712575	0.8275232151	0.807703363	0.8070913462
195	0.8613775265	0.8224723653	0.811326562	0.8375554148	0.8233626311	0.8577710595	0.7891906074	0.8442470268	0.8156906385	0.8289193303	0.8087981599	0.8100390742
196	0.8583867804	0.823571966	0.8124135812	0.838270236	0.8243473326	0.858872077	0.7897220766	0.8465396189	0.8164116829	0.8310779991	0.8085595289	0.8118692574
197	0.8559913582	0.8242375137	0.8121156212	0.8386790962	0.8244296443	0.860410638	0.7903014417	0.846583584	0.8170782754	0.8319659678	0.8100430416	0.8130742582
198	0.8527701737	0.8264656519	0.8146214099	0.8414903694	0.8261793455	0.8629343629	0.7947472095	0.8484674878	0.8174204355	0.8343465046	0.8133600917	0.8131868132
199	0.8494613485	0.8282886741	0.8165771297	0.8436317781	0.8266666667	0.8652678078	0.7971586425	0.8491779843	0.8187526162	0.8370044053	0.8137733142	0.8170328017
200	0.8476204226	0.828520169	0.8160196409	0.8439817006	0.8284661185	0.8640375069	0.7993152489	0.8485195251	0.8194618709	0.8363194655	0.8133696744	0.817593011
201	0.844712686	0.8300827594	0.8198529412	0.8447949527	0.8291300652	0.8654535429	0.8002638522	0.8495702006	0.8215281651	0.8372022455	0.81701883	0.8179086538
202	0.8412706496	0.8316453498	0.8209138301	0.8459357278	0.8316355405	0.8668046929	0.8001582905	0.8519368723	0.8238075372	0.8399332423	0.8172012081	0.820219648
203	0.8393629607	0.8328317611	0.8215106481	0.8476550205	0.8320090806	0.8672835244	0.801161103	0.8524731183	0.8245760356	0.842616482	0.8185217141	0.8228399699
204	0.8358671829	0.8343943515	0.8232771822	0.8485516373	0.8339021615	0.868159204	0.8029504742	0.8543967867	0.8254277368	0.8450576107	0.8193325662	0.8253825383
205	0.833543982	0.8356386365	0.82374541	0.8522888155	0.8347307091	0.8694571073	0.8044884488	0.8580867567	0.8258028639	0.8447073097	0.8202473397	0.8253111411
206	0.8306467836	0.8364199317	0.825149151	0.8528764539	0.8364153627	0.8703345314	0.8035337553	0.8586206897	0.8268561081	0.8465848857	0.8206896552	0.8258587071
207	0.8279443373	0.8383587013	0.8281560826	0.8555747217	0.839067387	0.8723198229	0.8049037701	0.8608795631	0.8276631344	0.8481089259	0.8236139041	0.8260934917
208	0.8262480954	0.8389953122	0.8300443629	0.8569636136	0.840398293	0.8720431595	0.8053726626	0.860839563	0.8282208589	0.8485398699	0.8240540929	0.826478535
209	0.8229420027	0.8409919556	0.8318800673	0.8575462818	0.8425991753	0.875242047	0.8083927158	0.8621185953	0.8308506195	0.8499545317	0.8257434277	0.8282888822
210	0.8206113429	0.8421783668	0.8329001682	0.8606801442	0.8424939639	0.8753807809	0.8106180666	0.8619054462	0.8322166387	0.851689138	0.8270611893	0.8296118687
211	0.8191147312	0.8428439146	0.8325432023	0.8602756892	0.8437943766	0.8759346441	0.8114179992	0.8638389648	0.83203125	0.854978027	0.8268044196	0.8295607855
212	0.8179623625	0.8434226518	0.8333333333	0.8612155388	0.8435992052	0.8762458472	0.8114678293	0.8656888122	0.8328445748	0.855366889	0.8269727403	0.8303357314
213	0.8166950505	0.8438856415	0.8348091603	0.8611197998	0.8446781299	0.8771297964	0.8120380148	0.8654869803	0.8332634521	0.8550658791	0.8266053728	0.8314842579
214	0.8155352101	0.8443775681	0.835315645	0.8607198748	0.8452347084	0.8782379831	0.810668075	0.8665995107	0.8337988827	0.8560193587	0.8273484631	0.8327829481
215	0.8141023524	0.8449852422	0.8343764311	0.8622417032	0.8460116593	0.8785486775	0.8122443594	0.8667820069	0.8344981828	0.8551119177	0.8290021536	0.8339074435
216	0.8112046893	0.846258464	0.8377554132	0.8632732968	0.8466467322	0.8798116865	0.8119963007	0.8692141312	0.8349839587	0.8569270283	0.8290438533	0.8361023799
217	0.8070302958	0.8486023497	0.8397132835	0.8667500782	0.8494439692	0.881252598	0.8144820296	0.8706933833	0.8376187814	0.8583937198	0.8323034919	0.8385650224
218	0.8052435413	0.849354708	0.8399694889	0.8669688917	0.8510820046	0.8811963445	0.8159217138	0.8731213873	0.8372222998	0.8595564942	0.8312024134	0.8404843773
219	0.8047266639	0.8500781295	0.8414466656	0.8679481169	0.8517305227	0.8813089296	0.8162455351	0.8739350181	0.8382681564	0.8599427107	0.832183908	0.8410516881
220	0.802812686	0.8506568667	0.8414634146	0.8683840749	0.8529955884	0.8821081831	0.8160402329	0.8738621586	0.8398656215	0.8611488014	0.8332616487	0.8406881077
221	0.7996013755	0.8516985937	0.8409333537	0.8684538653	0.8546230441	0.8818635607	0.818651477	0.8761408083	0.8406647116	0.8634786544	0.8333572556	0.841900777
222	0.796634982	0.8530296892	0.8427308747	0.8707567736	0.8547882921	0.8828179171	0.8199973548	0.8776603446	0.8417225951	0.8649056604	0.8358037128	0.8422783675
223	0.7943505428	0.8534637421	0.8433074463	0.8712038623	0.854824936	0.885127636	0.8185419968	0.8778935185	0.8422673198	0.8656311265	0.835417565	0.8437921222
224	0.7922967132	0.8548527114	0.8442548004	0.8728233831	0.8562482209	0.8865149834	0.8213199312	0.8791081512	0.8436536845	0.8660042156	0.8364210829	0.8452898008
225	0.7882402752	0.8567625441	0.846247712	0.8755444928	0.8590182648	0.8867610325	0.8237471903	0.8811795317	0.8452597675	0.8693558098	0.8370157819	0.8467524693
226	0.7846599715	0.8580936397	0.8475609756	0.8771548377	0.8626444159	0.8868238558	0.823716252	0.8835120255	0.8461214757	0.8705457826	0.8380624821	0.8482035928
227	0.7825330046	0.8591064298	0.8496274897	0.8779503106	0.8634612641	0.8879010974	0.8244497481	0.8847993044	0.8478991597	0.8709386282	0.8386357122	0.8488476504
228	0.7802207621	0.8598587881	0.8497030608	0.8787220844	0.8638243263	0.8886729595	0.824887238	0.8863735307	0.8490962589	0.8715403129	0.8400400974	0.8491102138
229	0.7753525658	0.8617975577	0.8518856448	0.8792060785	0.8647260274	0.891422216	0.8281809739	0.8883741132	0.8510936624	0.874887218	0.8409448819	0.8504267106
230	0.7735764753	0.8627524741	0.8524988607	0.8801736165	0.8649650649	0.8919182084	0.8298126744	0.8897580762	0.8517376682	0.8760529483	0.8417286777	0.8520515124
231	0.7716703055	0.8637652642	0.8545840923	0.8821705426	0.8661439772	0.8936821598	0.8313621262	0.8897911833	0.8519400476	0.876184745	0.8422559405	0.8527827648
232	0.7688681681	0.8649516754	0.8554948391	0.8826902216	0.8688196628	0.8935874252	0.8310963455	0.8915942029	0.8535049671	0.8784962406	0.8435081685	0.8540669856
233	0.7663916282	0.8660512761	0.8561893204	0.8857938719	0.8704840783	0.8950737545	0.8316726451	0.8928208847	0.8541812579	0.8777108434	0.8439289805	0.8561602871
234	0.7647890638	0.8666300133	0.8567096285	0.8857938719	0.8702725846	0.8958797327	0.8324697755	0.8929814385	0.8550988919	0.880192655	0.8444571756	0.8559043348
235	0.763033013	0.8675559928	0.8588734101	0.885109015	0.8708571429	0.8966861598	0.833798326	0.8929450963	0.8569422996	0.8798554652	0.8467822846	0.856972052
236	0.7609776768	0.8676428034	0.8581398877	0.8844252163	0.8706723891	0.8959087114	0.8336205754	0.894134685	0.8575434661	0.8797830672	0.8477201032	0.8577412117
237	0.7587124843	0.8690028358	0.8598272466	0.8868974042	0.8721245892	0.8975501114	0.8341307815	0.8948208327	0.8588251787	0.8810347421	0.8485370052	0.8596622329
238	0.7558614349	0.8707679843	0.8608247423	0.8876196357	0.8743388134	0.8986477067	0.8368323146	0.8965517241	0.8607843137	0.882503385	0.8512349225	0.8615384615
239	0.7532415545	0.8723016378	0.8617295169	0.8901234568	0.8763048763	0.9000139451	0.8382899628	0.8980596583	0.8633174291	0.8841756919	0.8522613065	0.8619246862
240	0.7513009259	0.8729671856	0.8634507788	0.8906009245	0.8763948498	0.8997630001	0.840287005	0.8991011888	0.8640831227	0.8832028898	0.8539842067	0.8618371919
241	0.748304096	0.874732334	0.8648730351	0.8908054828	0.8772330999	0.9014792074	0.842665248	0.8991438108	0.8648345485	0.8877872916	0.8567727076	0.864735742
242	0.7466295503	0.8753978818	0.866898323	0.891966759	0.878	0.9011725293	0.843492148	0.8991304348	0.8651606567	0.8879530757	0.8570606017	0.866228725
243	0.7461066796	0.8756872504	0.8664652568	0.89289012	0.8780557541	0.9006973501	0.8440659925	0.8992023205	0.8659562535	0.8880192655	0.857718894	0.8669054014
244	0.7414546604	0.8778864518	0.8690925562	0.8946640012	0.8802284083	0.9017147637	0.8474576271	0.9013186495	0.8674529627	0.8901264299	0.8595683453	0.8701880036
245	0.7394421376	0.879072863	0.8685800604	0.8956508376	0.8819751677	0.9034598214	0.8502673797	0.9039744706	0.8679668865	0.8916278371	0.85981847	0.8700699509
246	0.7378818316	0.8797384108	0.8697358491	0.895862175	0.8828571429	0.9040178571	0.8516042781	0.904057971	0.8690409422	0.8907942238	0.860475162	0.8715200238
247	0.7361265781	0.8804907691	0.8708898944	0.8973255457	0.8831835687	0.9047486034	0.8511036789	0.905162413	0.8701262272	0.8909282383	0.8613790125	0.872803098
248	0.7342110708	0.8810405695	0.8722666265	0.8972192349	0.8851197263	0.9045226131	0.8503010033	0.9075605863	0.8697726635	0.8916315473	0.86154289	0.8733611442
249	0.7308541879	0.8823137913	0.8732479277	0.8986175115	0.8863214948	0.9056129573	0.8533154722	0.9081677064	0.8699312474	0.8935658449	0.8635578584	0.8735289736
250	0.729466892	0.8820533596	0.8726066637	0.8996316759	0.8858447489	0.9062718257	0.8532011787	0.9080092861	0.8684912281	0.8927012792	0.8630215827	0.8735495388
251	0.7288480792	0.8824295387	0.873209709	0.900138058	0.8855593607	0.9061190277	0.8540801286	0.9084312872	0.8688938798	0.8937321509	0.8626096964	0.8743299583
252	0.7277382138	0.8830372128	0.8735666868	0.9004143011	0.8858447489	0.9069832402	0.853815261	0.9090381546	0.8701262272	0.8941671678	0.8647092689	0.8745156483
253	0.7253774713	0.8841078766	0.8753579503	0.9005219527	0.8872716895	0.907972028	0.8546962804	0.9092227378	0.8716870004	0.8955044354	0.8660328436	0.8756515264
254	0.7238094217	0.885062793	0.876844324	0.9015639374	0.8878104482	0.9092180725	0.8561478703	0.9097766173	0.8713925469	0.8960120391	0.8676470588	0.8770467401
255	0.7208914013	0.8861623937	0.8783865141	0.9019607843	0.8903796746	0.9092945129	0.8578700603	0.9114954222	0.8725998598	0.8968731209	0.8680986017	0.8774538965
256	0.7193938284	0.8864517623	0.8800240855	0.9010416667	0.8908571429	0.9099048685	0.8568750837	0.9113629759	0.8734052993	0.89750526	0.8687509004	0.8776421554
257	0.716598392	0.8874645523	0.881045359	0.9024839006	0.8933371461	0.9097513272	0.8566456967	0.9121837744	0.8748597082	0.8979407786	0.8701036866	0.8792846498
258	0.7146126915	0.8888535216	0.88164614	0.9037695372	0.8960573477	0.9105123552	0.8569516928	0.9135300102	0.8763666947	0.8998496241	0.8708795163	0.8820986734
259	0.7106346674	0.889808438	0.8828207052	0.904601227	0.8970651396	0.9120402741	0.8585574736	0.9137956098	0.8759472355	0.900990099	0.8715292764	0.883880597
260	0.7089900885	0.8903871752	0.8847249288	0.9054116204	0.8986960883	0.9117852649	0.8586345382	0.9133469032	0.8771436604	0.9013197361	0.8725025155	0.8834850067
261	0.7053468419	0.892702124	0.8872901679	0.9081180248	0.9001430615	0.9130313199	0.8614683816	0.9159014721	0.8822041046	0.9012012012	0.8764206589	0.8842199374
262	0.703111921	0.8938306615	0.8880251159	0.9086737035	0.9008725504	0.9143576826	0.8635875403	0.9157082545	0.8841720551	0.9026149684	0.8781119586	0.884953118
263	0.7013659652	0.8945830199	0.8892211093	0.9093133507	0.9014285714	0.9149412423	0.8634349402	0.9169822313	0.8856057408	0.9028090732	0.879067089	0.8858121185
264	0.6997312759	0.895161757	0.8886231126	0.9098699311	0.9018150636	0.9150692598	0.8649301826	0.9165574487	0.8866385373	0.9032838507	0.8793774319	0.888160834
265	0.6978100709	0.8955379362	0.8889220663	0.9113149847	0.901971992	0.9147982063	0.8651625034	0.917516759	0.8857907337	0.9033997304	0.8806916427	0.8886573385
266	0.6964113871	0.896000926	0.8893203883	0.9125324378	0.9027559617	0.9151022695	0.8658880387	0.9180040852	0.8864468864	0.9035548223	0.8807498198	0.8884924175
267	0.6956397317	0.8963771052	0.8897849462	0.9125324378	0.9031428571	0.915149818	0.8656916678	0.9178941228	0.8877306663	0.9032838507	0.8826670515	0.8886904762
268	0.6936006393	0.8965217895	0.89150873	0.9125057261	0.9041762014	0.9160946911	0.8653510538	0.9177942674	0.8880744291	0.902790279	0.8824462715	0.887202381
269	0.692690904	0.8968690318	0.8915734526	0.9127311631	0.9044895625	0.9157098852	0.8651549712	0.9186435744	0.8888888889	0.9025194961	0.8836940837	0.8880619232
270	0.6906789379	0.8974767058	0.8922343121	0.9135613928	0.9054228073	0.9164798206	0.8669620083	0.9188245563	0.8881059752	0.9035548223	0.8836001731	0.8887565153
271	0.6898232783	0.8978818219	0.8920369818	0.9131165063	0.9062276306	0.9156862745	0.8671591672	0.9196272568	0.8886696731	0.9047048247	0.8844989185	0.8898481691
272	0.6864427324	0.8996180335	0.8929955291	0.9162215779	0.9082581938	0.9192982456	0.8677063727	0.9215086646	0.8884816016	0.907241173	0.8854301773	0.8919642857
273	0.683013797	0.900949129	0.8947133284	0.9177726926	0.9091169314	0.919427288	0.8692493947	0.9236141423	0.889702775	0.9085739937	0.8869013272	0.8933571641
274	0.6823001239	0.9007176341	0.8941491737	0.9168065944	0.9097669098	0.9187596464	0.8694833154	0.9235251275	0.8888263439	0.9073769265	0.8870921167	0.8942823109
275	0.6800978277	0.901990856	0.8950736717	0.918712826	0.9100544257	0.920893635	0.8705723906	0.923860824	0.8908272369	0.9105593778	0.8868686869	0.8954335862
276	0.6781637385	0.9031193935	0.8968289415	0.9200304646	0.9115158468	0.9216045039	0.8706768941	0.9248251748	0.892766676	0.9110447761	0.8882794457	0.8966850007
277	0.676280196	0.9030325829	0.8959356856	0.9194630872	0.9122454832	0.922255026	0.8706768941	0.924399126	0.8918272612	0.911316811	0.8892414191	0.8959666617
278	0.6754246189	0.9032062041	0.8963668851	0.9196278786	0.9124516406	0.9223628692	0.8704774714	0.9246904588	0.8927364865	0.9116154076	0.8882794457	0.8964901844
279	0.6725054768	0.9048556051	0.897588568	0.9212250495	0.9146953405	0.9257223397	0.8719881545	0.9263464338	0.8927316182	0.9140893471	0.8892094634	0.8980380499
280	0.6702267691	0.9060709532	0.898201813	0.9228427941	0.9173233988	0.9252468265	0.8733836207	0.9268434859	0.8938924852	0.9145248057	0.8905214636	0.9010563904
281	0.6689107544	0.9060420163	0.8978438662	0.9224216611	0.917299699	0.9260930889	0.8731142241	0.9274686863	0.8931792559	0.914874552	0.8902333621	0.9009812667
282	0.6658004954	0.9068522484	0.9001485884	0.9235222425	0.9178965468	0.9258528334	0.8751851353	0.927397061	0.8940546633	0.9148491186	0.8908435472	0.901814936
283	0.6630063095	0.9082122808	0.9014000596	0.9259090218	0.918300186	0.9277159363	0.876634758	0.9296840879	0.8946182023	0.9158711217	0.8921922355	0.902765388
284	0.6584131	0.9102667978	0.9020833333	0.9277786225	0.9192208536	0.9286520023	0.8778975741	0.9321490973	0.8993799324	0.9186931225	0.8968700418	0.9028996283
285	0.6570595705	0.9107587245	0.9031394138	0.9273114355	0.9193756265	0.9282795547	0.8792127258	0.9328282092	0.8993932553	0.9194100998	0.8981534911	0.9033600952
286	0.6555116391	0.9114242722	0.903600119	0.9279635258	0.9207622869	0.9288431732	0.8792661541	0.9334304443	0.8998871968	0.9207625856	0.8989023686	0.9037147103
287	0.6543585971	0.9118583251	0.9051659967	0.9285172257	0.9212903226	0.9297282073	0.8800648298	0.9335470708	0.8998871968	0.9211074725	0.8987012987	0.9033888228
288	0.6541112646	0.9120030094	0.9051094891	0.9291672987	0.9214674692	0.9295774648	0.8800648298	0.933819242	0.8998871968	0.9212446032	0.8988601933	0.903686088
289	0.6509792865	0.9129579258	0.9062220899	0.9297740027	0.9225251076	0.9316227266	0.8818685028	0.9340707321	0.9008881996	0.9203276247	0.9001154734	0.9048751486
290	0.6486705502	0.9138839053	0.908117752	0.9302396118	0.9236061344	0.9316227266	0.8827586207	0.9349628983	0.9014959074	0.9219773675	0.9021362587	0.9045778835
291	0.6462862954	0.9150703166	0.9091719935	0.9314112291	0.9250394152	0.932769556	0.8842930522	0.9357798165	0.9030345801	0.923924371	0.9015304649	0.9064449064
292	0.6428847226	0.9166907807	0.9111441308	0.93193876	0.9262705798	0.9347457627	0.8863943738	0.9371994754	0.9036178632	0.9279761905	0.9021645022	0.9081738614
293	0.6405644371	0.9167486544	0.9109263658	0.9323832626	0.926780341	0.9347641909	0.8861238842	0.9383651464	0.9034901795	0.9264662102	0.9019325065	0.9090099451
294	0.6381584565	0.9176167602	0.9110880214	0.9345850999	0.9279266371	0.9354428592	0.8866648634	0.9388111888	0.9050785118	0.9278381193	0.9029280254	0.9085510689
295	0.6365786318	0.9182244343	0.911926333	0.9349076597	0.9284692418	0.935670861	0.8877758224	0.9396677354	0.9060820368	0.927764566	0.9033467975	0.9092798812
296	0.6355655924	0.9184269923	0.9119001634	0.9355326877	0.9280297611	0.9363867684	0.8874154263	0.9399241761	0.9063914027	0.9286139203	0.9033467975	0.9094686851
297	0.6346770152	0.9190925401	0.9136498516	0.9359129383	0.9284487693	0.9358575869	0.8881062043	0.939787141	0.9075487701	0.929145579	0.9048924809	0.9102792632
298	0.6328224359	0.9193819087	0.9126819127	0.935790905	0.9289805269	0.9360079107	0.888858806	0.9405074366	0.9080101896	0.9289861545	0.9062319677	0.9103857567
299	0.6299849427	0.921175994	0.9148620587	0.9371601208	0.9310048669	0.9383135257	0.8904258205	0.9417419167	0.9093223935	0.9307166221	0.9074368231	0.9133531157
300	0.6296331627	0.921378552	0.9148526581	0.9371601208	0.9310246136	0.9381807894	0.8911509229	0.9421535772	0.9098627423	0.9306960143	0.9076723017	0.9135399674
301	0.6254681583	0.9225939001	0.9150539223	0.939668175	0.9324556382	0.9396942242	0.8918184289	0.9443148688	0.9096061207	0.9310344828	0.9096690273	0.9151587066
302	0.6244084626	0.9225649633	0.9148684599	0.9390280712	0.9330088749	0.9399943391	0.8913043478	0.944622559	0.9101219166	0.9316086827	0.9083561842	0.9152944667
303	0.6216647683	0.9237224376	0.9172954579	0.9402534701	0.9342877595	0.9398102252	0.8929397361	0.9456505901	0.9099405268	0.932996583	0.910691098	0.9159377317
304	0.6205584056	0.9244458591	0.9180715765	0.9414604707	0.9348976964	0.940526763	0.8932408541	0.9463869464	0.9116938342	0.9333531687	0.9108225108	0.9166049474
305	0.6184399202	0.9256322704	0.9186871674	0.9419568823	0.9357561883	0.9410931747	0.8952822471	0.9466783217	0.9134751773	0.9336704343	0.9134698587	0.9186631174
306	0.6166774748	0.926326755	0.9193023943	0.9419393757	0.9354330709	0.9416430595	0.895640327	0.9471692621	0.9153311587	0.9350765117	0.9140297645	0.9201183432
307	0.6148606352	0.9265582499	0.9201655825	0.9423831071	0.9360240447	0.9413929785	0.8962418301	0.9475829936	0.9144559512	0.935354436	0.9140794224	0.9203670811
308	0.6092760287	0.9283812721	0.9211655081	0.9441180901	0.9379468116	0.9438297872	0.8986652138	0.9481804949	0.916500994	0.9373143197	0.916462271	0.9219837158
309	0.6085481668	0.9284391458	0.9211888215	0.9442938874	0.9376608522	0.9442790302	0.8982427462	0.9484415963	0.9166548346	0.937453573	0.9163059163	0.9222567748
310	0.6072392168	0.9289021355	0.9215077605	0.9445616149	0.9384021724	0.9439954629	0.8992776339	0.9490538574	0.9172227744	0.9379269379	0.9164863695	0.9229172843
311	0.6038081514	0.9300596099	0.9228267297	0.9453888972	0.9390383515	0.9448774267	0.901677349	0.9503277495	0.9178004535	0.9399702823	0.9167508296	0.9242401779
312	0.6001390825	0.9314196423	0.9237813885	0.9467669173	0.940351881	0.9462335083	0.9028119028	0.9515072084	0.9196935301	0.940530921	0.9193012848	0.9254262417
313	0.5997910835	0.9316222004	0.9236223962	0.9478273944	0.9407725322	0.9460992908	0.9029351536	0.9519510775	0.9200226886	0.940513277	0.9196132198	0.9250852989
314	0.5960273102	0.9332716014	0.9261883673	0.9481748535	0.9423049392	0.9482636428	0.9039486269	0.9531431898	0.9216158753	0.9423476969	0.9210982659	0.9278411617
315	0.5935056964	0.9342265177	0.9266853518	0.9495798319	0.9420683736	0.9495523661	0.9047423808	0.9551673945	0.9221166123	0.9437268003	0.9214326979	0.9294814815
316	0.5917440532	0.9347473812	0.9277499263	0.9506376594	0.9436014887	0.9497016198	0.9059548255	0.9549025313	0.9221607826	0.9441639442	0.9207449112	0.9300947867
317	0.5890092863	0.936020603	0.9284555244	0.9513805522	0.9441580756	0.9518534299	0.9066520668	0.9569266589	0.92384059	0.9456166419	0.9226997404	0.9308660252
318	0.5880246176	0.9363967822	0.9287925697	0.9524095481	0.9444603493	0.95183975	0.9081940258	0.9576480862	0.9239931934	0.9456327986	0.9222782985	0.9309069389
319	0.5871148047	0.9367440245	0.9299719888	0.9519375188	0.9458607849	0.9522591645	0.9079704191	0.9577997672	0.9238621863	0.9459298871	0.922677438	0.9314015376
320	0.5858155228	0.9371202037	0.9316806847	0.9517800811	0.9458607849	0.9529896322	0.9084690108	0.957951404	0.9241027096	0.9464153184	0.9229881742	0.9311824774
321	0.5839517658	0.937264888	0.9309734513	0.9514796455	0.9457719273	0.9537588652	0.9092902165	0.9577997672	0.9249751808	0.9450549451	0.9234988453	0.9320704455
322	0.5829847146	0.9377278778	0.9313089623	0.9522809124	0.9464643573	0.9535709215	0.9096641535	0.957496361	0.9249538942	0.9466805287	0.9240542882	0.9328997931
323	0.581267314	0.9388853522	0.9312684366	0.9541366906	0.9477302019	0.9543969314	0.9108367627	0.9583576005	0.927334658	0.9477744807	0.9252525253	0.9338061466
324	0.5786624655	0.9394640894	0.9329995582	0.9547904192	0.947715227	0.9537063334	0.9106873371	0.9583454704	0.9284294235	0.94804038	0.9279838361	0.9340236686
325	0.5771506317	0.9401875109	0.9344527913	0.9543071161	0.9474136696	0.9541388613	0.9113334247	0.9587884083	0.9296054499	0.9486494509	0.9296547739	0.9356413671
326	0.5765376862	0.9403321952	0.9338830805	0.9549198742	0.9476702509	0.9542613636	0.9110837101	0.9593945568	0.9300014198	0.9486646884	0.9295408605	0.9360379035
327	0.5751909244	0.9404190057	0.9335885731	0.9558449334	0.9479271267	0.953029658	0.9119298726	0.9596856353	0.9302457735	0.9488358297	0.9302863755	0.9348919799
